"","Datetime","Tweet.URL","Tweet.Id","Tweet.User.Id","Text","Username","User.Location","replyCount","retweetCount","likeCount","quoteCount","language","retweetedTweet","quotedTweet","mentionedUsers","clean_text"
"46","2020-08-25 19:07:57+00:00","https://twitter.com/askchow/status/1298336329034379265",1298336329034379264,156380349,"With ‘high trust locations’ sought after in a post-Covid world, S’pore can thrive as Asean hub: Tharman https://t.co/EHS19yJG7g via @TODAYonline","askchow","",0,0,0,0,"en",NA,"","[User(username='TODAYonline', displayname='TODAY', id=41085467, description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None)]","high trust locations sought post covid world spore can thrive asean hub tharman"
"47","2020-08-25 12:15:59+00:00","https://twitter.com/cheesycaramel/status/1298232656090472448",1298232656090472448,865026189634658304,"@wxysze Tell her !!!! I bo kamuan why u all never just say her !!!! This is how covid spreads tell her hahaha","cheesycaramel","",1,0,0,0,"en",NA,"","[User(username='wxysze', displayname='way sze', id=425055975, description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None)]","tell bo kamuan u never just say covid spreads tell hahaha"
"48","2020-08-25 11:59:48+00:00","https://twitter.com/nnxsri/status/1298228580850135040",1298228580850135040,56371299,"genuine question: how do women wearing hijabs wear a mask in this covid era?","nnxsri","Singapore",2,0,0,0,"en",NA,"","","genuine question women wearing hijabs wear mask covid era"
"49","2020-08-25 11:05:04+00:00","https://twitter.com/DanielPonidi/status/1298214806600605696",1298214806600605696,1180751501297274880,"Oct 2019 at #YellowCraneTower #Wuhan, Hubei province #China https://t.co/rt86XAeQCR","DanielPonidi","Kota Batam, Kepulauan Riau",0,0,1,0,"en",NA,"","","oct hubei province"
"50","2020-08-25 08:01:10+00:00","https://twitter.com/vipultyagig/status/1298168528017559552",1298168528017559552,370733540,"@allaboutGST @GST_Council @gstindia @Infosys_GSTN Any latest news on eInvoicing? Will it be mandatory from 01-oct or there are chances it can be postponed due to covid?","vipultyagig","Singapore",0,0,0,0,"en",NA,"","[User(username='allaboutGST', displayname='All About GST', id=791967455342059522, description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None), User(username='GST_Council', displayname='GST Council', id=760929801897062400, description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None), User(username='gstindia', displayname='GST Systems', id=792968166251061248, description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None), User(username='Infosys_GSTN', displayname='GST Tech', id=869060106893144065, description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None)]","latest news einvoicing mandatory oct chances can postponed due covid"
"51","2020-08-25 05:39:27+00:00","https://twitter.com/MdHafizSutrisno/status/1298132864781807616",1298132864781807616,1695527359,"Covid really made me think about my career choices","MdHafizSutrisno","",0,0,1,0,"en",NA,"","","covid really made think career choices"
"52","2020-08-25 05:16:35+00:00","https://twitter.com/chat2deen/status/1298127107944374278",1298127107944374272,74392791,"@EngrOtuoze @DrJoeAbah We are all fine. Things are very ok except for just minor restrictions. The covid issue is been managed diligently. Total active case through out the country is just 184. https://t.co/p3I4PUReg0","chat2deen","中区, 新加坡",1,0,1,0,"en",NA,"","[User(username='EngrOtuoze', displayname='Engr. Dr. A. O. Otuoze', id=191002010, description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None), User(username='DrJoeAbah', displayname='Dr. Joe Abah', id=2257546388, description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None)]","fine things ok except just minor restrictions covid issue managed diligently total active case country just"
"53","2020-08-24 18:07:26+00:00","https://twitter.com/kikiluciano_30/status/1297958712561283074",1297958712561283072,752722020,"It’s been awhile since we do crazy stuff together.. I just wish this COVID shits over and we can have our crazy life back! I need a holiday!! I love you booboo @nani1782 @ Singapore - The… https://t.co/96imkyKxru","kikiluciano_30","Ang Mo Kio, Singapore",0,0,0,0,"en",NA,"","[User(username='nani1782', displayname='Isnaini', id=546837539, description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None)]","awhile since crazy stuff together just wish covid shits can crazy life back need holiday love booboo singapore"
"54","2020-08-24 16:23:35+00:00","https://twitter.com/DawnChanSG/status/1297932577118928897",1297932577118928896,633073304,"Throwback to qi_philosophy_cafe food tasting with @desertingbeauty, @chueonit, fatpigdiary &amp; @probaby12.

It is great catching up again after COVID &amp; Im so glad that we are meeting again at qi_philosophy_cafe! 

It… https://t.co/MrnlCAp1pO","DawnChanSG","Singapore",0,0,0,0,"en",NA,"","[User(username='Desertingbeauty', displayname='Desertingbeauty', id=1141328493868773378, description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None), User(username='chueonit', displayname='Melissa Chue', id=3185949277, description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None), User(username='Probaby12', displayname='ยองน้อย', id=953611980123746305, description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None)]","throwback qi philosophy cafe food tasting fatpigdiary amp great catching covid amp im glad meeting qi philosophy cafe"
"55","2020-08-24 15:02:27+00:00","https://twitter.com/himanshu2904/status/1297912161449082880",1297912161449082880,43140612,"Have you Seen the @KoreanTravel ad ? It is mind blowing. I love south Korea, I love Koreans and their music. 
Visiting Seoul and Busan soon after Covid. #VisitKorea 

https://t.co/m5bveOlrEF","himanshu2904","Singapore",0,0,0,0,"en",NA,"","[User(username='KoreanTravel', displayname='VisitKorea', id=56257681, description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None)]","seen ad mind blowing love south korea love koreans music visiting seoul busan soon covid"
"56","2020-08-24 12:55:37+00:00","https://twitter.com/jkzk99/status/1297880240962695169",1297880240962695168,1282042893377523712,"And now this Covid bullshit gonna make it tougher for me https://t.co/nlQ73YRuHv","jkzk99","Singapore",0,0,0,0,"en",NA,"","","now covid bullshit gonna make tougher"
"57","2020-08-24 11:11:25+00:00","https://twitter.com/ajithkanth009/status/1297854019415678977",1297854019415678976,1076539587655217152,"Noted the point's sir 🙏
#BeSafe #WearADamnMask 
#WearAMask #CoronaVirus #pandemic https://t.co/xXnBzjyz4h","ajithkanth009","Singapore",0,0,0,0,"en",NA,"https://twitter.com/FaheemYounus/status/1297837968435097600","","noted point s sir"
"58","2020-08-24 09:08:01+00:00","https://twitter.com/mulletrider/status/1297822963601793024",1297822963601793024,340413554,"@theiconic15 @Flannyballs Nice financials are a mystery to me.  If there's a buyer I assume we'd sell. He does strike me and someone who's value would suffer in a Covid market, was surprised by the Juve links","mulletrider","",2,0,0,0,"en",NA,"","[User(username='theiconic15', displayname='TJ Watt Ultras', id=1151559465398915072, description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None), User(username='Flannyballs', displayname='Football Flan', id=198962989, description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None)]","nice financials mystery s buyer assume d sell strike someone s value suffer covid market surprised juve links"
"59","2020-08-24 01:50:02+00:00","https://twitter.com/TopDealAdvisor/status/1297712740782358528",1297712740782358528,68865950,"13 is a lucky number &amp; being told you negative can be a good thing. Especially if you Covid 19 free! @ Oasia Hotel Novena https://t.co/i47s41mNr2","TopDealAdvisor","Global",0,0,0,0,"en",NA,"","","lucky number amp told negative can good thing especially covid free oasia hotel novena"
